date,p_1cp_hourly_summer,p_top5_hourly_summer,ph_00,ph_01,ph_02,ph_03,ph_04,ph_05,ph_06,ph_07,ph_08,ph_09,ph_10,ph_11,ph_12,ph_13,ph_14,ph_15,ph_16,ph_17,ph_18,ph_19,ph_20,ph_21,ph_22,ph_23,peak_hour_mlh,sig_1cp_bin_0p5,sig_1cp_band,sig_top5_bin_0p5,sig_top5_band,p_4cp_hourly_monthlyTop4,p_4cp_daily_monthlyTop4,sig_4cp_hourly_bin_0p5,sig_4cp_hourly_band,sig_4cp_daily_bin_0p5,sig_4cp_daily_band
2024-07-17,0.0155,0.038,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035,0.015,0.0325,0.0685,0.08,0.164,0.301,0.206,0.097,0.021,0.01,0.0005,18,0,GREEN,0,GREEN,0.231,0.303,0,GREEN,0,GREEN
2024-07-18,0.0055,0.015,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0095,0.025,0.041,0.0515,0.129,0.318,0.2625,0.1135,0.0275,0.0175,0.002,18,0,GREEN,0,GREEN,0.1585,0.206,0,GREEN,0,GREEN
2024-07-19,0.0,0.0005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0015,0.012,0.0235,0.0225,0.0295,0.079,0.2885,0.317,0.168,0.0295,0.0205,0.003,19,0,GREEN,0,GREEN,0.042,0.0655,0,GREEN,0,GREEN
2024-07-20,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0035,0.01,0.0215,0.0285,0.095,0.3295,0.2015,0.2635,0.021,0.016,0.003,18,0,GREEN,0,GREEN,0.0065,0.016,0,GREEN,0,GREEN
2024-07-21,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.003,0.012,0.01,0.014,0.059,0.2955,0.394,0.164,0.0315,0.013,0.002,19,0,GREEN,0,GREEN,0.042,0.0625,0,GREEN,0,GREEN
2024-07-22,0.003,0.0105,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.013,0.0335,0.044,0.053,0.114,0.299,0.2775,0.127,0.0235,0.0125,0.001,18,0,GREEN,0,GREEN,0.1355,0.176,0,GREEN,0,GREEN
2024-07-23,0.0095,0.0225,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.015,0.0445,0.0715,0.08,0.1505,0.282,0.2045,0.113,0.0245,0.0115,0.0005,18,0,GREEN,0,GREEN,0.1925,0.245,0,GREEN,0,GREEN
2024-07-24,0.0085,0.0175,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.014,0.041,0.0715,0.0715,0.14,0.3325,0.1925,0.095,0.0245,0.0135,0.0015,18,0,GREEN,0,GREEN,0.187,0.2095,0,GREEN,0,GREEN
2024-07-25,0.003,0.01,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.014,0.0325,0.0485,0.0655,0.117,0.32,0.2295,0.111,0.0295,0.026,0.0025,18,0,GREEN,0,GREEN,0.1385,0.158,0,GREEN,0,GREEN
2024-07-26,0.0005,0.003,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0165,0.0405,0.041,0.047,0.116,0.357,0.23,0.1005,0.026,0.0155,0.0025,18,0,GREEN,0,GREEN,0.0765,0.096,0,GREEN,0,GREEN
2024-07-27,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0025,0.007,0.021,0.0185,0.0305,0.077,0.194,0.236,0.349,0.027,0.0185,0.003,20,0,GREEN,0,GREEN,0.002,0.003,0,GREEN,0,GREEN
2024-07-28,0.0,0.0005,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.001,0.009,0.015,0.025,0.081,0.3725,0.312,0.138,0.0305,0.012,0.0025,18,0,GREEN,0,GREEN,0.041,0.0515,0,GREEN,0,GREEN
2024-07-29,0.0155,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035,0.018,0.035,0.028,0.04,0.111,0.4635,0.185,0.0845,0.021,0.01,0.0005,18,0,GREEN,0,GREEN,0.209,0.231,0,GREEN,0,GREEN
2024-07-30,0.0185,0.0405,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.018,0.043,0.0515,0.0485,0.144,0.425,0.161,0.0715,0.0205,0.009,0.0005,18,0,GREEN,0,GREEN,0.2165,0.245,0,GREEN,0,GREEN
2024-07-31,0.03,0.053,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0205,0.045,0.074,0.069,0.161,0.368,0.166,0.055,0.025,0.0105,0.0005,18,0,GREEN,0,GREEN,0.2115,0.279,0,GREEN,0,GREEN
2024-08-01,0.05,0.0845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0055,0.0245,0.0405,0.0785,0.1085,0.2075,0.3365,0.1325,0.044,0.015,0.0055,0.0005,18,0,GREEN,0,GREEN,,,0,,0,
2024-08-02,0.0375,0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0045,0.0075,0.025,0.0485,0.136,0.136,0.232,0.2645,0.0975,0.031,0.012,0.005,0.0,18,0,GREEN,0,GREEN,0.137,,0,GREEN,0,
2024-08-03,0.033,0.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055,0.0515,0.0285,0.0605,0.1325,0.338,0.2765,0.0575,0.039,0.006,0.0045,0.0,17,0,GREEN,0,GREEN,0.119,,0,GREEN,0,
2024-08-04,0.005,0.015,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.002,0.0135,0.0345,0.02,0.0455,0.1845,0.2605,0.2765,0.089,0.058,0.011,0.002,19,0,GREEN,0,GREEN,0.0375,,0,GREEN,0,
2024-08-05,0.017,0.034,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.008,0.011,0.0075,0.033,0.109,0.4815,0.207,0.087,0.0475,0.0065,0.0005,18,0,GREEN,0,GREEN,0.0725,0.29,0,GREEN,0,GREEN
2024-08-06,0.0135,0.0265,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.008,0.0115,0.0455,0.0275,0.1355,0.46,0.211,0.0705,0.02,0.0085,0.0005,18,0,GREEN,0,GREEN,0.066,0.275,0,GREEN,0,GREEN
2024-08-07,0.004,0.0105,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.002,0.003,0.006,0.0175,0.104,0.458,0.297,0.055,0.032,0.022,0.0005,18,0,GREEN,0,GREEN,0.028,0.174,0,GREEN,0,GREEN
2024-08-08,0.0045,0.0135,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.014,0.0275,0.0425,0.0505,0.11,0.3665,0.2565,0.0805,0.0355,0.0135,0.0005,18,0,GREEN,0,GREEN,0.0355,0.2025,0,GREEN,0,GREEN
2024-08-09,0.01,0.0245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0055,0.019,0.062,0.133,0.1305,0.1665,0.2575,0.159,0.0455,0.016,0.005,0.0,18,0,GREEN,0,GREEN,0.0655,0.285,0,GREEN,0,GREEN
2024-08-10,0.0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035,0.011,0.0195,0.0515,0.0645,0.149,0.201,0.3475,0.118,0.012,0.0115,0.0025,19,0,GREEN,0,GREEN,0.0005,0.0195,0,GREEN,0,GREEN
2024-08-11,0.0,0.0,0.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0065,0.007,0.0195,0.095,0.259,0.3995,0.13,0.056,0.0195,0.0025,19,0,GREEN,0,GREEN,0.0005,0.017,0,GREEN,0,GREEN
2024-08-12,0.001,0.003,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0075,0.018,0.03,0.033,0.104,0.351,0.314,0.0735,0.042,0.024,0.002,18,0,GREEN,0,GREEN,0.0115,0.118,0,GREEN,0,GREEN
2024-08-13,0.001,0.003,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0055,0.021,0.0275,0.0325,0.1075,0.367,0.2745,0.077,0.0575,0.025,0.0025,18,0,GREEN,0,GREEN,0.012,0.1195,0,GREEN,0,GREEN
2024-08-14,0.007,0.0165,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.011,0.0265,0.03,0.0415,0.1165,0.4225,0.2395,0.0675,0.032,0.01,0.0005,18,0,GREEN,0,GREEN,0.0435,0.2145,0,GREEN,0,GREEN
2024-08-15,0.0105,0.023,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0165,0.0395,0.036,0.049,0.1235,0.4235,0.208,0.06,0.0305,0.01,0.0005,18,0,GREEN,0,GREEN,0.057,0.1925,0,GREEN,0,GREEN
2024-08-16,0.003,0.0085,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0035,0.0135,0.0325,0.0665,0.0415,0.05,0.146,0.3935,0.176,0.0445,0.0225,0.0065,0.0005,18,0,GREEN,0,GREEN,0.0275,0.1165,0,GREEN,0,GREEN
2024-08-17,0.0005,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0115,0.0585,0.0655,0.108,0.14,0.2295,0.228,0.1,0.0405,0.0105,0.0055,0.0005,17,0,GREEN,0,GREEN,0.0105,0.071,0,GREEN,0,GREEN
2024-08-18,0.0005,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0105,0.02,0.0245,0.0375,0.1405,0.2345,0.312,0.0855,0.0605,0.0715,0.001,19,0,GREEN,0,GREEN,0.0035,0.042,0,GREEN,0,GREEN
2024-08-19,0.0005,0.003,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.009,0.019,0.034,0.034,0.105,0.388,0.2585,0.0775,0.053,0.0185,0.0015,18,0,GREEN,0,GREEN,0.012,0.0725,0,GREEN,0,GREEN
2024-08-20,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.003,0.01,0.0225,0.0255,0.028,0.095,0.1965,0.2755,0.133,0.137,0.065,0.0035,19,0,GREEN,0,GREEN,0.0,0.0055,0,GREEN,0,GREEN
2024-08-21,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0035,0.0135,0.0165,0.025,0.081,0.3225,0.262,0.1155,0.115,0.0395,0.0025,18,0,GREEN,0,GREEN,0.0005,0.0075,0,GREEN,0,GREEN
2024-08-22,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.006,0.0215,0.019,0.03,0.0795,0.247,0.251,0.126,0.1575,0.056,0.0025,19,0,GREEN,0,GREEN,0.0,0.0035,0,GREEN,0,GREEN
2024-08-23,0.0,0.0,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.0155,0.045,0.03,0.0435,0.0925,0.2765,0.244,0.103,0.1075,0.031,0.003,18,0,GREEN,0,GREEN,0.0,0.002,0,GREEN,0,GREEN
2024-08-24,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0345,0.041,0.0395,0.0415,0.1055,0.3375,0.2515,0.075,0.037,0.022,0.003,18,0,GREEN,0,GREEN,0.0,0.0005,0,GREEN,0,GREEN
2024-08-25,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.002,0.007,0.0105,0.035,0.11,0.3465,0.266,0.0835,0.116,0.0205,0.002,18,0,GREEN,0,GREEN,0.0005,0.0115,0,GREEN,0,GREEN
2024-08-26,0.0005,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0065,0.021,0.049,0.07,0.063,0.138,0.406,0.141,0.057,0.035,0.0105,0.0005,18,0,GREEN,0,GREEN,0.0145,0.0775,0,GREEN,0,GREEN
2024-08-27,0.0005,0.0045,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.004,0.0085,0.024,0.049,0.084,0.073,0.167,0.377,0.1075,0.0565,0.039,0.009,0.0005,18,0,GREEN,0,GREEN,0.016,0.0805,0,GREEN,0,GREEN
2024-08-28,0.0005,0.0055,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.016,0.022,0.0395,0.0445,0.1385,0.0975,0.162,0.266,0.085,0.0655,0.05,0.009,0.0,18,0,GREEN,0,GREEN,0.019,0.0745,0,GREEN,0,GREEN
2024-08-29,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.0045,0.0135,0.019,0.0485,0.0385,0.1105,0.303,0.1465,0.127,0.151,0.0305,0.002,18,0,GREEN,0,GREEN,0.001,0.015,0,GREEN,0,GREEN
2024-08-30,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0035,0.0105,0.0275,0.047,0.069,0.0535,0.111,0.3065,0.15,0.0845,0.1085,0.0195,0.002,18,0,GREEN,0,GREEN,0.0,0.003,0,GREEN,0,GREEN
2024-08-31,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0145,0.143,0.069,0.022,0.0305,0.134,0.406,0.096,0.0545,0.0245,0.0055,0.0,18,0,GREEN,0,GREEN,0.001,0.0155,0,GREEN,0,GREEN
2024-09-01,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0055,0.0235,0.018,0.036,0.135,0.2365,0.2255,0.1245,0.1765,0.015,0.0015,18,0,GREEN,0,GREEN,,,0,,0,
2024-09-02,0.0,0.0,0.0055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0025,0.0115,0.007,0.018,0.075,0.211,0.2085,0.1935,0.239,0.0255,0.002,21,0,GREEN,0,GREEN,0.8065,,1,RED,0,
2024-09-03,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.001,0.0005,0.0025,0.0055,0.0105,0.0095,0.016,0.0645,0.216,0.1335,0.229,0.26,0.046,0.002,21,0,GREEN,0,GREEN,0.8375,,1,RED,0,
2024-09-04,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0035,0.006,0.019,0.0215,0.029,0.086,0.2255,0.1645,0.1855,0.213,0.0415,0.002,18,0,GREEN,0,GREEN,0.7125,,1,ORANGE,0,
2024-09-05,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.005,0.012,0.032,0.0295,0.0395,0.1015,0.263,0.1565,0.1515,0.1695,0.0345,0.002,18,0,GREEN,0,GREEN,0.499,0.9995,0,YELLOW,1,RED
2024-09-06,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0165,0.054,0.0695,0.097,0.0825,0.055,0.139,0.2255,0.093,0.0725,0.0745,0.012,0.0015,18,0,GREEN,0,GREEN,0.249,0.9635,0,GREEN,1,RED
2024-09-07,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.002,0.0105,0.0095,0.008,0.0225,0.1205,0.3255,0.2125,0.1775,0.086,0.013,0.001,18,0,GREEN,0,GREEN,0.053,0.2335,0,GREEN,0,GREEN
2024-09-08,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0025,0.005,0.003,0.012,0.05,0.1565,0.2625,0.3415,0.1295,0.0255,0.0025,20,0,GREEN,0,GREEN,0.0135,0.1195,0,GREEN,0,GREEN
2024-09-09,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.003,0.0015,0.0035,0.006,0.0055,0.0145,0.008,0.0115,0.055,0.1855,0.155,0.27,0.236,0.0415,0.002,20,0,GREEN,0,GREEN,0.0895,0.3325,0,GREEN,0,GREEN
2024-09-10,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.001,0.002,0.003,0.0065,0.013,0.0105,0.0145,0.0625,0.1505,0.1275,0.2435,0.3125,0.048,0.002,21,0,GREEN,0,GREEN,0.097,0.352,0,GREEN,0,GREEN
2024-09-11,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0005,0.0015,0.0025,0.005,0.01,0.019,0.0225,0.026,0.0865,0.211,0.1465,0.2015,0.2305,0.0325,0.0015,21,0,GREEN,0,GREEN,0.133,0.456,0,GREEN,0,YELLOW
2024-09-12,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.001,0.0005,0.0025,0.005,0.0135,0.0325,0.0305,0.034,0.102,0.2775,0.1545,0.168,0.155,0.021,0.001,18,0,GREEN,0,GREEN,0.2135,0.6365,0,GREEN,1,ORANGE
2024-09-13,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0015,0.0075,0.013,0.043,0.057,0.0775,0.0575,0.0365,0.129,0.304,0.1135,0.0725,0.071,0.012,0.001,18,0,GREEN,0,GREEN,0.1955,0.39,0,GREEN,0,GREEN
2024-09-14,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0015,0.0085,0.007,0.0235,0.088,0.2925,0.232,0.3025,0.0325,0.0065,0.0005,20,0,GREEN,0,GREEN,0.0885,0.201,0,GREEN,0,GREEN
2024-09-15,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.017,0.013,0.022,0.0805,0.219,0.1945,0.284,0.1465,0.0155,0.0025,20,0,GREEN,0,GREEN,0.0935,0.1395,0,GREEN,0,GREEN
2024-09-16,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.001,0.0045,0.0075,0.018,0.027,0.0385,0.024,0.118,0.291,0.1685,0.1405,0.1455,0.0145,0.0005,18,0,GREEN,0,GREEN,0.2065,0.265,0,GREEN,0,GREEN
2024-09-17,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.001,0.0055,0.0095,0.022,0.032,0.041,0.0285,0.0245,0.122,0.274,0.141,0.1175,0.159,0.0175,0.0005,18,0,GREEN,0,GREEN,0.0445,0.1505,0,GREEN,0,GREEN
2024-09-18,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0035,0.0075,0.008,0.016,0.0265,0.043,0.0405,0.031,0.1285,0.2725,0.1265,0.125,0.1485,0.0195,0.0005,18,0,GREEN,0,GREEN,0.0415,0.1205,0,GREEN,0,GREEN
2024-09-19,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0035,0.0065,0.008,0.012,0.02,0.036,0.0395,0.036,0.13,0.2575,0.125,0.154,0.1465,0.0205,0.001,18,0,GREEN,0,GREEN,0.0285,0.083,0,GREEN,0,GREEN
2024-09-20,0.0,0.0,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0115,0.016,0.0255,0.045,0.043,0.053,0.0545,0.0275,0.135,0.259,0.12,0.0985,0.088,0.0155,0.0025,18,0,GREEN,0,GREEN,0.01,0.031,0,GREEN,0,GREEN
2024-09-21,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.038,0.018,0.009,0.04,0.1755,0.37,0.136,0.185,0.0185,0.003,0.0005,18,0,GREEN,0,GREEN,0.031,0.069,0,GREEN,0,GREEN
2024-09-22,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0025,0.007,0.005,0.01,0.0595,0.1675,0.212,0.2605,0.26,0.013,0.0005,20,0,GREEN,0,GREEN,0.0155,0.036,0,GREEN,0,GREEN
2024-09-23,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035,0.008,0.0115,0.0235,0.0135,0.019,0.0245,0.0455,0.0285,0.0865,0.1545,0.089,0.2455,0.225,0.0195,0.001,20,0,GREEN,0,GREEN,0.0175,0.044,0,GREEN,0,GREEN
2024-09-24,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.009,0.0095,0.0125,0.009,0.017,0.0235,0.0535,0.0335,0.0775,0.1525,0.083,0.297,0.192,0.0235,0.0005,20,0,GREEN,0,GREEN,0.013,0.034,0,GREEN,0,GREEN
2024-09-25,0.0,0.0,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0105,0.012,0.0135,0.01,0.02,0.0395,0.053,0.0325,0.082,0.1185,0.0855,0.3135,0.181,0.022,0.0005,20,0,GREEN,0,GREEN,0.006,0.0215,0,GREEN,0,GREEN
2024-09-26,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045,0.012,0.0145,0.0155,0.014,0.024,0.033,0.0595,0.044,0.0775,0.134,0.093,0.281,0.169,0.0205,0.001,20,0,GREEN,0,GREEN,0.007,0.023,0,GREEN,0,GREEN
2024-09-27,0.0,0.0,0.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.016,0.028,0.0275,0.0495,0.0625,0.045,0.04,0.0215,0.061,0.13,0.1075,0.2185,0.1605,0.0215,0.0025,20,0,GREEN,0,GREEN,0.0005,0.003,0,GREEN,0,GREEN
2024-09-28,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.003,0.007,0.0365,0.005,0.004,0.0175,0.054,0.224,0.2185,0.381,0.036,0.007,0.001,20,0,GREEN,0,GREEN,0.0015,0.006,0,GREEN,0,GREEN
2024-09-29,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0015,0.0015,0.0045,0.0065,0.022,0.096,0.1575,0.371,0.3175,0.0175,0.0015,20,0,GREEN,0,GREEN,0.002,0.0085,0,GREEN,0,GREEN
2024-09-30,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0085,0.014,0.0125,0.013,0.0215,0.0205,0.0295,0.017,0.0375,0.081,0.115,0.425,0.184,0.0175,0.0005,20,0,GREEN,0,GREEN,0.006,0.0185,0,GREEN,0,GREEN
