\\Hourly Demand Report,,,
\\Created at 2025-01-31 07:30:15,,,
\\For 2024,,,
Date,Hour,Market Demand,Ontario Demand
22/06/2024,17,21776,19502
22/06/2024,18,21406,19051
22/06/2024,19,20682,18475
22/06/2024,20,20019,17924
22/06/2024,21,19618,17646
22/06/2024,22,18704,16752
22/06/2024,23,18058,15891
22/06/2024,24,16848,14781
23/06/2024,1,16314,14234
23/06/2024,2,16656,13964
23/06/2024,3,16351,13654
23/06/2024,4,15862,13374
23/06/2024,5,15964,13183
23/06/2024,6,16229,13542
23/06/2024,7,17306,14426
23/06/2024,8,17898,15252
23/06/2024,9,18705,16168
23/06/2024,10,19576,16968
23/06/2024,11,20458,17842
23/06/2024,12,20775,18304
23/06/2024,13,20187,17832
23/06/2024,14,20445,17938
23/06/2024,15,20839,18352
23/06/2024,16,21810,18937
23/06/2024,17,21100,19077
23/06/2024,18,20530,18546
23/06/2024,19,20412,18248
23/06/2024,20,20020,17587
23/06/2024,21,19943,17334
23/06/2024,22,18872,16434
23/06/2024,23,17105,15304
23/06/2024,24,16265,14223
24/06/2024,1,16076,13498
24/06/2024,2,15741,13030
24/06/2024,3,15577,12876
24/06/2024,4,15724,12765
24/06/2024,5,15534,12960
24/06/2024,6,16304,13909
24/06/2024,7,17209,15280
24/06/2024,8,18314,16246
24/06/2024,9,18934,16912
24/06/2024,10,19817,17554
24/06/2024,11,19954,18015
24/06/2024,12,20275,18422
24/06/2024,13,20403,18488
24/06/2024,14,20393,18694
24/06/2024,15,20787,19109
24/06/2024,16,21546,19907
24/06/2024,17,22555,20917
24/06/2024,18,22583,21052
24/06/2024,19,22195,20905
24/06/2024,20,21272,20429
24/06/2024,21,20326,19638
24/06/2024,22,19018,18267
24/06/2024,23,17591,16664
24/06/2024,24,16234,15180
25/06/2024,1,15995,14287
25/06/2024,2,16140,13849
25/06/2024,3,16048,13409
25/06/2024,4,15726,13068
25/06/2024,5,15841,13327
25/06/2024,6,16519,14082
25/06/2024,7,17770,15459
25/06/2024,8,18702,16449
25/06/2024,9,19639,16886
25/06/2024,10,19858,17294
25/06/2024,11,20233,17371
25/06/2024,12,20301,17445
25/06/2024,13,20484,17531
25/06/2024,14,20544,17865
25/06/2024,15,21219,18365
25/06/2024,16,21435,18673
25/06/2024,17,21947,19194
25/06/2024,18,22028,19207
25/06/2024,19,21821,19166
25/06/2024,20,20974,18802
25/06/2024,21,19981,18402
25/06/2024,22,19610,17582
25/06/2024,23,18778,16501
25/06/2024,24,18046,15586
26/06/2024,1,17124,14732
26/06/2024,2,16743,14368
26/06/2024,3,16398,14059
26/06/2024,4,16242,13845
26/06/2024,5,16354,14098
26/06/2024,6,17098,14843
26/06/2024,7,18140,16323
26/06/2024,8,19668,17571
26/06/2024,9,20456,18473
26/06/2024,10,21229,19013
26/06/2024,11,20974,19445
26/06/2024,12,20963,19816
26/06/2024,13,21590,20102
26/06/2024,14,20487,19575
26/06/2024,15,20940,19352
26/06/2024,16,20772,19125
26/06/2024,17,20909,18713
26/06/2024,18,20894,18403
26/06/2024,19,20678,18440
26/06/2024,20,20429,18236
26/06/2024,21,20208,17920
26/06/2024,22,19122,16829
26/06/2024,23,17844,15467
26/06/2024,24,16611,14376
27/06/2024,1,16422,13904
27/06/2024,2,16244,13352
27/06/2024,3,16231,13025
27/06/2024,4,15973,12794
27/06/2024,5,15480,12997
27/06/2024,6,15829,13679
27/06/2024,7,16394,14887
27/06/2024,8,17385,15730
27/06/2024,9,16837,15457
27/06/2024,10,17282,15638
27/06/2024,11,17432,15872
27/06/2024,12,17966,16003
27/06/2024,13,18430,16307
27/06/2024,14,18249,16214
27/06/2024,15,18266,16234
27/06/2024,16,18714,16523
27/06/2024,17,19676,17215
27/06/2024,18,19775,17541
27/06/2024,19,19661,17611
27/06/2024,20,18889,17298
27/06/2024,21,18493,16718
27/06/2024,22,17971,16025
27/06/2024,23,16936,14972
27/06/2024,24,16409,13973
28/06/2024,1,15275,13201
28/06/2024,2,15153,12818
28/06/2024,3,15128,12555
28/06/2024,4,15297,12495
28/06/2024,5,15320,12662
28/06/2024,6,15195,13231
28/06/2024,7,15921,14201
28/06/2024,8,16737,15073
28/06/2024,9,17398,15548
28/06/2024,10,17931,15759
28/06/2024,11,18768,16179
28/06/2024,12,18262,16243
28/06/2024,13,17963,16242
28/06/2024,14,18510,16294
28/06/2024,15,18777,16892
28/06/2024,16,18762,16949
28/06/2024,17,18620,16970
28/06/2024,18,18476,16815
28/06/2024,19,18419,16565
28/06/2024,20,18108,16374
28/06/2024,21,18395,16261
28/06/2024,22,17849,15426
28/06/2024,23,17011,14287
28/06/2024,24,16149,13627
29/06/2024,1,16231,13231
29/06/2024,2,15812,12663
29/06/2024,3,15131,12367
29/06/2024,4,15289,12484
29/06/2024,5,15618,12472
29/06/2024,6,15598,12770
29/06/2024,7,16672,13586
29/06/2024,8,17192,14396
29/06/2024,9,17494,15228
29/06/2024,10,18289,15933
29/06/2024,11,18706,16411
29/06/2024,12,18937,16585
29/06/2024,13,19359,16762
29/06/2024,14,19242,16652
29/06/2024,15,19358,16700
29/06/2024,16,19546,17312
29/06/2024,17,20271,17916
29/06/2024,18,20627,18183
29/06/2024,19,20182,18096
29/06/2024,20,20080,17897
29/06/2024,21,19984,17819
29/06/2024,22,19587,17276
29/06/2024,23,18721,16288
29/06/2024,24,17978,15213
30/06/2024,1,17173,14484
30/06/2024,2,16529,13889
30/06/2024,3,16071,13230
30/06/2024,4,15765,12896
30/06/2024,5,15791,12727
30/06/2024,6,16201,12779
30/06/2024,7,17189,13291
30/06/2024,8,17545,13668
30/06/2024,9,17935,13959
30/06/2024,10,17690,13996
30/06/2024,11,18064,14148
30/06/2024,12,18312,14260
30/06/2024,13,18397,14322
30/06/2024,14,18317,14426
30/06/2024,15,18048,14354
30/06/2024,16,18261,14573
30/06/2024,17,17640,14576
30/06/2024,18,17205,14513
30/06/2024,19,16864,14402
30/06/2024,20,16953,14333
30/06/2024,21,17152,14389
30/06/2024,22,17362,14157
30/06/2024,23,16917,13535
30/06/2024,24,15809,12794
1/07/2024,1,15098,12174
1/07/2024,2,14716,11778
1/07/2024,3,14251,11435
1/07/2024,4,14423,11423
1/07/2024,5,14390,11307
1/07/2024,6,15128,11399
1/07/2024,7,15584,11876
1/07/2024,8,15900,12252
1/07/2024,9,16290,12529
1/07/2024,10,16469,12880
1/07/2024,11,16557,13159
1/07/2024,12,16702,13548
1/07/2024,13,16711,13676
1/07/2024,14,17011,13747
1/07/2024,15,17347,14129
1/07/2024,16,17858,15010
1/07/2024,17,18791,16086
1/07/2024,18,19413,16794
1/07/2024,19,19811,17032
1/07/2024,20,19180,16567
1/07/2024,21,18459,16025
1/07/2024,22,17703,15350
1/07/2024,23,17153,14354
1/07/2024,24,15929,13314
2/07/2024,1,15550,12678
2/07/2024,2,14980,12257
2/07/2024,3,14824,12090
2/07/2024,4,15032,12118
2/07/2024,5,14924,12230
2/07/2024,6,15078,12888
2/07/2024,7,15915,14150
2/07/2024,8,16764,15097
2/07/2024,9,17753,15732
2/07/2024,10,18745,16108
2/07/2024,11,19429,16370
2/07/2024,12,19641,16696
2/07/2024,13,20043,17139
2/07/2024,14,20476,17456
2/07/2024,15,20886,18043
2/07/2024,16,20679,18172
2/07/2024,17,21185,18439
2/07/2024,18,20979,17942
2/07/2024,19,20561,17456
2/07/2024,20,20889,17251
2/07/2024,21,21530,17362
2/07/2024,22,20363,16499
2/07/2024,23,18574,15111
2/07/2024,24,17583,14128
3/07/2024,1,16659,13318
3/07/2024,2,16756,13036
3/07/2024,3,16737,12796
3/07/2024,4,16423,12648
3/07/2024,5,16753,13022
3/07/2024,6,17582,13752
3/07/2024,7,18909,15195
3/07/2024,8,19647,16450
3/07/2024,9,20485,17284
3/07/2024,10,21300,18048
3/07/2024,11,22030,18875
3/07/2024,12,22990,19742
3/07/2024,13,23288,20367
3/07/2024,14,23400,20477
3/07/2024,15,23297,20629
3/07/2024,16,23242,21129
3/07/2024,17,23613,21468
3/07/2024,18,23156,21244
3/07/2024,19,22956,21096
3/07/2024,20,22751,21133
3/07/2024,21,22675,20836
3/07/2024,22,21360,19577
3/07/2024,23,19542,17936
3/07/2024,24,17992,16436
4/07/2024,1,16916,15632
4/07/2024,2,16179,15136
4/07/2024,3,16152,14695
4/07/2024,4,15822,14363
4/07/2024,5,15596,14521
4/07/2024,6,16164,15099
4/07/2024,7,17664,16608
4/07/2024,8,19355,18159
4/07/2024,9,19744,18994
4/07/2024,10,20406,19781
4/07/2024,11,21099,20441
4/07/2024,12,21508,20910
4/07/2024,13,21844,21207
4/07/2024,14,21892,21301
4/07/2024,15,22016,21191
4/07/2024,16,21919,21013
4/07/2024,17,22088,20905
4/07/2024,18,22245,20950
4/07/2024,19,22071,20879
4/07/2024,20,21682,20777
4/07/2024,21,21553,20714
4/07/2024,22,20851,19849
4/07/2024,23,19330,18230
4/07/2024,24,18269,16910
5/07/2024,1,17229,16025
5/07/2024,2,16462,15216
5/07/2024,3,16400,14671
5/07/2024,4,16791,14605
5/07/2024,5,17062,14677
5/07/2024,6,17342,15335
5/07/2024,7,18289,16785
5/07/2024,8,19289,18092
5/07/2024,9,20248,19072
5/07/2024,10,21140,20041
5/07/2024,11,21747,20726
5/07/2024,12,21886,21045
5/07/2024,13,22360,21360
5/07/2024,14,22235,21300
5/07/2024,15,22069,20786
5/07/2024,16,21828,20600
5/07/2024,17,22117,20638
5/07/2024,18,21850,20169
5/07/2024,19,21802,19954
5/07/2024,20,21421,19643
5/07/2024,21,20954,19510
5/07/2024,22,20164,18562
5/07/2024,23,18802,17301
5/07/2024,24,17866,16267
6/07/2024,1,17316,15372
6/07/2024,2,16686,14671
6/07/2024,3,16155,14049
6/07/2024,4,15751,13799
6/07/2024,5,15768,13585
6/07/2024,6,16063,13784
6/07/2024,7,16796,14604
6/07/2024,8,17884,15906
6/07/2024,9,18638,16937
6/07/2024,10,19055,17766
6/07/2024,11,19833,18546
6/07/2024,12,20421,19048
6/07/2024,13,20423,18758
6/07/2024,14,21111,18925
6/07/2024,15,21561,19031
6/07/2024,16,21687,19475
6/07/2024,17,21639,19909
6/07/2024,18,21776,20055
6/07/2024,19,21851,20024
6/07/2024,20,21163,19264
6/07/2024,21,20797,18590
6/07/2024,22,19940,17878
6/07/2024,23,18775,16732
6/07/2024,24,17649,15638
7/07/2024,1,16368,14504
7/07/2024,2,16093,13770
7/07/2024,3,15637,13438
7/07/2024,4,15640,13221
7/07/2024,5,15365,12961
7/07/2024,6,15466,13052
7/07/2024,7,15970,13769
7/07/2024,8,16750,14780
7/07/2024,9,17696,15691
7/07/2024,10,19111,16700
7/07/2024,11,20021,17433
7/07/2024,12,20152,18049
7/07/2024,13,20331,18293
7/07/2024,14,20753,18573
7/07/2024,15,21649,19257
7/07/2024,16,22121,19866
7/07/2024,17,23018,20815
7/07/2024,18,23077,21088
7/07/2024,19,23152,21046
7/07/2024,20,22461,20404
7/07/2024,21,21639,19679
7/07/2024,22,20716,18720
7/07/2024,23,19289,17387
7/07/2024,24,18099,16111
8/07/2024,1,17385,15129
8/07/2024,2,16894,14487
8/07/2024,3,16355,14097
8/07/2024,4,16557,13988
8/07/2024,5,16725,14059
8/07/2024,6,17062,14827
8/07/2024,7,18086,16319
8/07/2024,8,19484,17662
8/07/2024,9,20945,18830
8/07/2024,10,21747,19678
8/07/2024,11,22408,20498
8/07/2024,12,22431,20717
8/07/2024,13,23352,21197
8/07/2024,14,23677,21264
8/07/2024,15,23480,21384
8/07/2024,16,24316,21575
8/07/2024,17,24277,21779
8/07/2024,18,24317,21880
8/07/2024,19,24919,22026
8/07/2024,20,23989,21470
8/07/2024,21,22761,20972
8/07/2024,22,21899,20141
8/07/2024,23,20475,18508
8/07/2024,24,19210,17242
9/07/2024,1,18281,16158
9/07/2024,2,18134,15402
9/07/2024,3,18022,15049
9/07/2024,4,17861,14919
9/07/2024,5,17623,15121
9/07/2024,6,18045,16058
9/07/2024,7,18781,17304
9/07/2024,8,19727,18361
9/07/2024,9,20679,19226
9/07/2024,10,21396,19809
9/07/2024,11,21636,20427
9/07/2024,12,23030,21157
9/07/2024,13,23627,21234
9/07/2024,14,24029,21442
9/07/2024,15,23544,21407
9/07/2024,16,23943,21525
9/07/2024,17,24361,21836
9/07/2024,18,23962,21789
9/07/2024,19,23571,21549
9/07/2024,20,23156,21291
9/07/2024,21,23701,21429
9/07/2024,22,22257,20325
9/07/2024,23,20489,18708
9/07/2024,24,18866,17226
10/07/2024,1,18349,16161
10/07/2024,2,17973,15434
10/07/2024,3,17280,14846
10/07/2024,4,17726,14663
10/07/2024,5,17610,14709
10/07/2024,6,18530,15662
10/07/2024,7,19399,16682
10/07/2024,8,20464,17561
10/07/2024,9,20570,17809
10/07/2024,10,20657,18049
10/07/2024,11,20998,18171
10/07/2024,12,21379,18263
10/07/2024,13,21475,18223
10/07/2024,14,20950,17959
10/07/2024,15,21331,18256
10/07/2024,16,21425,18523
10/07/2024,17,21667,18513
10/07/2024,18,21743,18419
10/07/2024,19,21329,18294
10/07/2024,20,20640,17843
10/07/2024,21,20997,17749
10/07/2024,22,20220,16608
10/07/2024,23,19033,15555
10/07/2024,24,18214,14765
11/07/2024,1,17632,13872
11/07/2024,2,17124,13408
11/07/2024,3,16953,13307
11/07/2024,4,16948,13414
11/07/2024,5,17175,13796
11/07/2024,6,18206,14605
11/07/2024,7,19143,15688
11/07/2024,8,19207,16685
11/07/2024,9,19934,17123
11/07/2024,10,20368,17604
11/07/2024,11,20841,18026
11/07/2024,12,20667,18283
11/07/2024,13,21365,18808
11/07/2024,14,21696,19263
11/07/2024,15,21723,19415
11/07/2024,16,22108,19688
11/07/2024,17,22833,20472
11/07/2024,18,22610,20564
11/07/2024,19,22360,20579
11/07/2024,20,21927,20236
11/07/2024,21,21514,19801
11/07/2024,22,20190,18626
11/07/2024,23,18686,17209
11/07/2024,24,17968,15911
12/07/2024,1,17127,14943
12/07/2024,2,16922,14440
12/07/2024,3,16259,13906
12/07/2024,4,16726,13865
12/07/2024,5,16658,14079
12/07/2024,6,17309,14665
12/07/2024,7,18118,15869
12/07/2024,8,19151,17118
12/07/2024,9,20260,18188
12/07/2024,10,21220,19162
12/07/2024,11,21412,19647
12/07/2024,12,21423,20016
12/07/2024,13,21420,20215
12/07/2024,14,21760,20677
12/07/2024,15,22017,20911
12/07/2024,16,22802,21023
12/07/2024,17,22644,21172
12/07/2024,18,22288,20826
12/07/2024,19,21879,20521
12/07/2024,20,21375,20134
12/07/2024,21,21165,19664
12/07/2024,22,20284,18631
12/07/2024,23,19092,17244
12/07/2024,24,17937,16012
13/07/2024,1,17626,15138
13/07/2024,2,17199,14510
13/07/2024,3,16579,14001
13/07/2024,4,16238,13668
13/07/2024,5,16238,13619
13/07/2024,6,15996,13599
13/07/2024,7,16160,14120
13/07/2024,8,17208,15182
13/07/2024,9,18419,16632
13/07/2024,10,19410,17873
13/07/2024,11,20028,18566
13/07/2024,12,20095,19024
13/07/2024,13,20551,19375
13/07/2024,14,21101,19740
13/07/2024,15,21378,20088
13/07/2024,16,21797,20600
13/07/2024,17,22083,21100
13/07/2024,18,22248,21223
13/07/2024,19,21730,20849
13/07/2024,20,20931,20128
13/07/2024,21,20393,19557
13/07/2024,22,19270,18609
13/07/2024,23,18486,17431
13/07/2024,24,17416,16101
14/07/2024,1,16828,15142
14/07/2024,2,16143,14484
14/07/2024,3,15882,13949
14/07/2024,4,15618,13564
14/07/2024,5,15638,13437
14/07/2024,6,15265,13202
14/07/2024,7,15762,13825
14/07/2024,8,16661,15230
14/07/2024,9,17480,16773
14/07/2024,10,18855,18219
14/07/2024,11,19380,19026
14/07/2024,12,20557,19721
14/07/2024,13,21630,20077
14/07/2024,14,21150,19604
14/07/2024,15,20816,18981
14/07/2024,16,21685,19380
14/07/2024,17,22322,20313
14/07/2024,18,23265,21059
14/07/2024,19,23211,21095
14/07/2024,20,22270,20688
14/07/2024,21,21919,20483
14/07/2024,22,20682,19246
14/07/2024,23,19528,17945
14/07/2024,24,18334,16646
15/07/2024,1,18076,15814
15/07/2024,2,17585,15411
15/07/2024,3,17171,14997
15/07/2024,4,16921,15004
15/07/2024,5,17270,15379
15/07/2024,6,17222,16060
15/07/2024,7,18578,17538
15/07/2024,8,20187,18961
15/07/2024,9,21191,20078
15/07/2024,10,21492,20278
15/07/2024,11,21557,20018
15/07/2024,12,21592,20024
15/07/2024,13,22625,20333
15/07/2024,14,22294,20103
15/07/2024,15,22965,20138
15/07/2024,16,23395,20271
15/07/2024,17,23909,20964
15/07/2024,18,24531,21637
15/07/2024,19,23538,21332
15/07/2024,20,23109,20960
15/07/2024,21,22351,20372
15/07/2024,22,21375,19466
15/07/2024,23,19867,17999
15/07/2024,24,18942,16529
16/07/2024,1,18174,15617
16/07/2024,2,17174,14846
16/07/2024,3,16983,14608
16/07/2024,4,17545,14730
16/07/2024,5,17750,15042
16/07/2024,6,18204,15778
16/07/2024,7,18625,16935
16/07/2024,8,19659,17907
16/07/2024,9,20642,18493
16/07/2024,10,20963,18747
16/07/2024,11,21603,18969
16/07/2024,12,21809,19081
16/07/2024,13,21364,18547
16/07/2024,14,21553,18864
16/07/2024,15,22954,19967
16/07/2024,16,23519,20259
16/07/2024,17,24221,20898
16/07/2024,18,24121,21005
16/07/2024,19,24105,21102
16/07/2024,20,23465,20638
16/07/2024,21,22298,20050
16/07/2024,22,21763,19019
16/07/2024,23,20127,17770
16/07/2024,24,19000,16633
17/07/2024,1,18321,15634
17/07/2024,2,18218,15083
17/07/2024,3,17554,14507
17/07/2024,4,17310,14274
17/07/2024,5,17754,14523
17/07/2024,6,18558,15304
17/07/2024,7,19308,16433
17/07/2024,8,19743,17228
17/07/2024,9,20261,17831
17/07/2024,10,20475,18388
17/07/2024,11,21098,18979
17/07/2024,12,22154,19396
17/07/2024,13,22387,19744
17/07/2024,14,22352,19865
17/07/2024,15,22808,20379
17/07/2024,16,23372,20687
17/07/2024,17,23151,21011
17/07/2024,18,23179,20735
17/07/2024,19,22506,20511
17/07/2024,20,21712,19867
17/07/2024,21,21259,19252
17/07/2024,22,20080,17929
17/07/2024,23,18885,16252
17/07/2024,24,17510,14951
18/07/2024,1,16493,13924
18/07/2024,2,16085,13270
18/07/2024,3,16137,13208
18/07/2024,4,16080,13168
18/07/2024,5,16427,13538
18/07/2024,6,16955,14020
18/07/2024,7,17898,15179
18/07/2024,8,18828,16058
18/07/2024,9,19070,16264
18/07/2024,10,19578,16491
18/07/2024,11,20075,16560
18/07/2024,12,20277,16836
18/07/2024,13,20129,17024
18/07/2024,14,20630,17073
18/07/2024,15,20251,17064
18/07/2024,16,20007,17311
18/07/2024,17,20919,17888
18/07/2024,18,21066,18133
18/07/2024,19,20881,18140
18/07/2024,20,20390,17726
18/07/2024,21,20095,17303
18/07/2024,22,19435,16579
18/07/2024,23,18470,15350
18/07/2024,24,16988,14299
19/07/2024,1,16097,13490
19/07/2024,2,14961,13011
19/07/2024,3,15018,12828
19/07/2024,4,14912,12818
19/07/2024,5,15540,12967
19/07/2024,6,16014,13453
19/07/2024,7,16976,14535
19/07/2024,8,17781,15278
19/07/2024,9,18299,15862
19/07/2024,10,19112,16319
19/07/2024,11,19593,16748
19/07/2024,12,20550,17170
19/07/2024,13,20625,17464
19/07/2024,14,20597,17631
19/07/2024,15,20511,17817
19/07/2024,16,21004,18344
19/07/2024,17,21878,19056
19/07/2024,18,22091,19289
19/07/2024,19,21735,19238
19/07/2024,20,21238,18605
19/07/2024,21,20244,18120
19/07/2024,22,19821,17154
19/07/2024,23,18915,15657
19/07/2024,24,17573,14384
20/07/2024,1,16317,13685
20/07/2024,2,15587,12904
20/07/2024,3,15019,12590
20/07/2024,4,15243,12614
20/07/2024,5,15524,12582
20/07/2024,6,15605,12555
20/07/2024,7,16051,13383
20/07/2024,8,16753,14286
20/07/2024,9,17719,15287
20/07/2024,10,18541,16094
20/07/2024,11,18898,16564
20/07/2024,12,19942,17204
20/07/2024,13,20398,17580
20/07/2024,14,21103,17828
20/07/2024,15,20810,18097
20/07/2024,16,20941,18566
20/07/2024,17,21706,19291
20/07/2024,18,21496,19363
20/07/2024,19,21432,19057
20/07/2024,20,20517,18362
20/07/2024,21,20279,17858
20/07/2024,22,20185,17117
20/07/2024,23,19095,15846
20/07/2024,24,17687,14731
21/07/2024,1,16456,13815
21/07/2024,2,16493,13426
21/07/2024,3,15716,12919
21/07/2024,4,15610,12694
21/07/2024,5,15945,12759
21/07/2024,6,15815,12883
21/07/2024,7,15777,13392
21/07/2024,8,16430,14073
21/07/2024,9,17431,15050
21/07/2024,10,18450,15868
21/07/2024,11,19378,16640
21/07/2024,12,20401,17239
21/07/2024,13,21207,17938
21/07/2024,14,21546,18388
21/07/2024,15,21270,18575
21/07/2024,16,21650,19192
21/07/2024,17,22923,20179
21/07/2024,18,23114,20344
21/07/2024,19,22674,20127
21/07/2024,20,21363,19458
21/07/2024,21,20942,19004
21/07/2024,22,20479,17902
21/07/2024,23,19649,16506
21/07/2024,24,18710,15277
22/07/2024,1,17365,14261
22/07/2024,2,16739,13758
22/07/2024,3,16395,13325
22/07/2024,4,16512,13255
22/07/2024,5,16899,13555
22/07/2024,6,17585,14268
22/07/2024,7,17817,15187
22/07/2024,8,18956,16285
22/07/2024,9,19555,17196
22/07/2024,10,20269,18091
22/07/2024,11,21065,18878
22/07/2024,12,21960,19503
22/07/2024,13,22266,20091
22/07/2024,14,22560,20250
22/07/2024,15,22835,20664
22/07/2024,16,23248,21126
22/07/2024,17,23340,21291
22/07/2024,18,22742,20888
22/07/2024,19,22514,20546
22/07/2024,20,22236,20404
22/07/2024,21,21524,20174
22/07/2024,22,20723,18944
22/07/2024,23,19789,17564
22/07/2024,24,19067,16282
23/07/2024,1,18171,15455
23/07/2024,2,17642,14823
23/07/2024,3,16959,14315
23/07/2024,4,16786,14057
23/07/2024,5,17278,14372
23/07/2024,6,17994,15136
23/07/2024,7,18590,16276
23/07/2024,8,19322,17146
23/07/2024,9,19955,17869
23/07/2024,10,20436,18596
23/07/2024,11,20893,19207
23/07/2024,12,21779,19844
23/07/2024,13,21940,20223
23/07/2024,14,22590,20623
23/07/2024,15,22901,21017
23/07/2024,16,23273,21392
23/07/2024,17,23477,21653
23/07/2024,18,23149,21748
23/07/2024,19,22803,21230
23/07/2024,20,22313,20547
23/07/2024,21,22427,20440
23/07/2024,22,21247,19180
23/07/2024,23,19580,17562
23/07/2024,24,18900,16348
24/07/2024,1,17913,15475
24/07/2024,2,16988,14676
24/07/2024,3,16547,14145
24/07/2024,4,16657,14016
24/07/2024,5,17178,14273
24/07/2024,6,18282,15131
24/07/2024,7,19471,16523
24/07/2024,8,21222,17943
24/07/2024,9,21454,18706
24/07/2024,10,21930,19372
24/07/2024,11,21327,19462
24/07/2024,12,21428,19568
24/07/2024,13,21315,19607
24/07/2024,14,21877,19780
24/07/2024,15,21807,19871
24/07/2024,16,22106,20160
24/07/2024,17,22113,20202
24/07/2024,18,22103,20340
24/07/2024,19,21972,20071
24/07/2024,20,21408,19547
24/07/2024,21,20585,18955
24/07/2024,22,19492,17739
24/07/2024,23,18616,16230
24/07/2024,24,17386,15016
25/07/2024,1,16770,14289
25/07/2024,2,16436,13773
25/07/2024,3,16210,13378
25/07/2024,4,16185,13320
25/07/2024,5,16584,13601
25/07/2024,6,17160,14256
25/07/2024,7,17730,15246
25/07/2024,8,18959,16057
25/07/2024,9,19109,16478
25/07/2024,10,19494,16895
25/07/2024,11,20090,17317
25/07/2024,12,20341,17701
25/07/2024,13,20658,17911
25/07/2024,14,20500,18026
25/07/2024,15,20599,18227
25/07/2024,16,21214,18748
25/07/2024,17,21742,19269
25/07/2024,18,21877,19413
25/07/2024,19,21100,19048
25/07/2024,20,20401,18456
25/07/2024,21,19892,17938
25/07/2024,22,19271,16980
25/07/2024,23,18534,15768
25/07/2024,24,17086,14454
26/07/2024,1,16418,13574
26/07/2024,2,15795,13083
26/07/2024,3,15714,12936
26/07/2024,4,15692,12877
26/07/2024,5,16321,13140
26/07/2024,6,16716,13774
26/07/2024,7,16773,14737
26/07/2024,8,17206,15566
26/07/2024,9,18159,16420
26/07/2024,10,19189,17127
26/07/2024,11,19904,17468
26/07/2024,12,20367,17799
26/07/2024,13,20471,18148
26/07/2024,14,20680,18365
26/07/2024,15,20998,18825
26/07/2024,16,21404,19364
26/07/2024,17,21959,20138
26/07/2024,18,22302,20346
26/07/2024,19,21863,20031
26/07/2024,20,21005,19264
26/07/2024,21,20315,18766
26/07/2024,22,19923,17756
26/07/2024,23,18984,16284
26/07/2024,24,17463,14982
27/07/2024,1,16790,14054
27/07/2024,2,15926,13402
27/07/2024,3,15499,13069
27/07/2024,4,15417,12907
27/07/2024,5,15391,12892
27/07/2024,6,15411,12903
27/07/2024,7,15447,13399
27/07/2024,8,16342,14348
27/07/2024,9,17090,15378
27/07/2024,10,18342,16343
27/07/2024,11,19071,17126
27/07/2024,12,19822,17668
27/07/2024,13,19905,18059
27/07/2024,14,19781,18286
27/07/2024,15,19754,18633
27/07/2024,16,20796,19384
27/07/2024,17,21845,20164
27/07/2024,18,22115,20360
27/07/2024,19,21379,19912
27/07/2024,20,20630,19129
27/07/2024,21,20165,18464
27/07/2024,22,19857,17572
27/07/2024,23,19012,16314
27/07/2024,24,17851,15155
28/07/2024,1,17035,14369
28/07/2024,2,16354,13745
28/07/2024,3,15787,13360
28/07/2024,4,15600,13073
28/07/2024,5,15591,12896
28/07/2024,6,15304,12895
28/07/2024,7,15510,13344
28/07/2024,8,16251,14406
28/07/2024,9,17455,15616
28/07/2024,10,18700,16691
28/07/2024,11,19654,17690
28/07/2024,12,20497,18605
28/07/2024,13,20905,19114
28/07/2024,14,21128,19573
28/07/2024,15,21082,20072
28/07/2024,16,21993,20824
28/07/2024,17,22701,21650
28/07/2024,18,23223,21912
28/07/2024,19,22898,21580
28/07/2024,20,21859,20774
28/07/2024,21,21130,20339
28/07/2024,22,20364,19186
28/07/2024,23,19181,17704
28/07/2024,24,18329,16233
29/07/2024,1,18108,15459
29/07/2024,2,17342,14943
29/07/2024,3,17384,14568
29/07/2024,4,17252,14509
29/07/2024,5,17477,14733
29/07/2024,6,18235,15380
29/07/2024,7,18690,16435
29/07/2024,8,19322,17721
29/07/2024,9,20265,19046
29/07/2024,10,21384,20269
29/07/2024,11,22441,21049
29/07/2024,12,22775,21626
29/07/2024,13,23036,21925
29/07/2024,14,22835,21784
29/07/2024,15,22800,21692
29/07/2024,16,23348,21939
29/07/2024,17,23403,22245
29/07/2024,18,23446,21992
29/07/2024,19,23584,21887
29/07/2024,20,23072,21682
29/07/2024,21,22729,21423
29/07/2024,22,21588,20296
29/07/2024,23,19993,18732
29/07/2024,24,18982,17304
30/07/2024,1,18746,16579
30/07/2024,2,18413,16078
30/07/2024,3,18401,15645
30/07/2024,4,17942,15559
30/07/2024,5,18116,15780
30/07/2024,6,19044,16633
30/07/2024,7,19566,17785
30/07/2024,8,20226,18971
30/07/2024,9,21163,19955
30/07/2024,10,22154,20807
30/07/2024,11,22390,21263
30/07/2024,12,22795,21692
30/07/2024,13,22897,21964
30/07/2024,14,23515,22026
30/07/2024,15,23835,22278
30/07/2024,16,23972,22250
30/07/2024,17,23871,22109
30/07/2024,18,23953,22137
30/07/2024,19,24316,22371
30/07/2024,20,23111,21708
30/07/2024,21,22982,21902
30/07/2024,22,21257,20683
30/07/2024,23,20209,19267
30/07/2024,24,19183,17925
31/07/2024,1,18270,17036
31/07/2024,2,18121,16476
31/07/2024,3,17981,16035
31/07/2024,4,17699,15791
31/07/2024,5,17888,16018
31/07/2024,6,18598,16822
31/07/2024,7,19290,18043
31/07/2024,8,20160,19157
